sub,Display,Response,response_vc,Correct,Spreadsheet: sent,Spreadsheet: sent_1,Spreadsheet: word_1,Spreadsheet: card_1,Spreadsheet: card_2,Spreadsheet: corr_1,ons_con,vowel,Spreadsheet: target,Spreadsheet: stim_length,Spreadsheet: coda_vc
14141017,Trials_blk2,peb,1,1,Todd has a cat named ___,pe_125_sent.mp3,pe_125_word.mp3,pep,peb,peb,p,e,1,long,1
14141017,Trials_blk2,kep,0,0,Pat had a toad that said ___,ke_150_sent.mp3,ke_150_word.mp3,keb,kep,keb,k,e,1,long,1
14141017,Trials_blk2,kip,0,0,Peg has a tot that said ___,ki_150_sent.mp3,ki_150_word.mp3,kip,kib,kib,k,i,1,long,1
14141017,Trials_blk2,pap,0,0,Kip has a toad named ___,pa_125_sent.mp3,pa_125_word.mp3,pab,pap,pab,p,a,1,long,1
14171928,Trials_blk1,kack,0,1,Ted has a pup named ___,ka_50_sent.mp3,ka_50_word.mp3,kag,kack,kack,k,a,1,short,0
14171928,Trials_blk1,pap,0,1,Kip has a toad named ___,pa_25_sent.mp3,pa_25_word.mp3,pab,pap,pap,p,a,1,short,0
14171928,Trials_blk1,kip,0,1,Peg has a tot that said ___,ki_50_sent.mp3,ki_50_word.mp3,kip,kib,kip,p,i,1,short,0
14171928,Trials_blk1,pip,0,1,Kat has a tag that read ___,pi_25_sent.mp3,pi_25_word.mp3,pib,pip,pip,p,i,1,short,0
14171928,Trials_blk1,peb,1,0,Todd has a cat named ___,pe_25_sent.mp3,pe_25_word.mp3,peb,pep,pep,p,e,1,short,0
14171928,Trials_blk1,kep,0,1,Pat had a toad that said ___,ke_50_sent.mp3,ke_50_word.mp3,kep,keb,kep,k,e,1,short,0
14171928,Trials_blk2,keb,1,0,Pat had a toad that said ___,ke_50_sent.mp3,ke_50_word.mp3,keb,kep,kep,k,e,1,short,0
14171928,Trials_blk2,pib,1,0,Kat has a tag that read ___,pi_25_sent.mp3,pi_25_word.mp3,pip,pib,pip,p,i,1,short,0
14171928,Trials_blk2,peb,1,0,Todd has a cat named ___,pe_25_sent.mp3,pe_25_word.mp3,peb,pep,pep,p,e,1,short,0
14171928,Trials_blk2,kip,0,1,Peg has a tot that said ___,ki_50_sent.mp3,ki_50_word.mp3,kip,kib,kip,k,i,1,short,0
14171928,Trials_blk2,pab,1,0,Kip has a toad named ___,pa_25_sent.mp3,pa_25_word.mp3,pab,pap,pap,p,a,1,short,0
14171928,Trials_blk2,kack,0,1,Ted has a pup named ___,ka_50_sent.mp3,ka_50_word.mp3,kack,kag,kack,k,a,1,short,0
14177725,Trials_blk1,kack,0,1,Ted has a pup named ___,ka_50_sent.mp3,ka_50_word.mp3,kag,kack,kack,k,a,1,short,0
14177725,Trials_blk1,pap,0,1,Kip has a toad named ___,pa_25_sent.mp3,pa_25_word.mp3,pab,pap,pap,p,a,1,short,0
14177725,Trials_blk1,kip,0,1,Peg has a tot that said ___,ki_50_sent.mp3,ki_50_word.mp3,kip,kib,kip,p,i,1,short,0
14177725,Trials_blk1,pib,1,0,Kat has a tag that read ___,pi_25_sent.mp3,pi_25_word.mp3,pib,pip,pip,p,i,1,short,0
14177725,Trials_blk1,peb,1,0,Todd has a cat named ___,pe_25_sent.mp3,pe_25_word.mp3,peb,pep,pep,p,e,1,short,0
14177725,Trials_blk1,kep,0,1,Pat had a toad that said ___,ke_50_sent.mp3,ke_50_word.mp3,kep,keb,kep,k,e,1,short,0
14177725,Trials_blk2,kep,0,1,Pat had a toad that said ___,ke_50_sent.mp3,ke_50_word.mp3,keb,kep,kep,k,e,1,short,0
14177725,Trials_blk2,pib,1,0,Kat has a tag that read ___,pi_25_sent.mp3,pi_25_word.mp3,pip,pib,pip,p,i,1,short,0
14177725,Trials_blk2,peb,1,0,Todd has a cat named ___,pe_25_sent.mp3,pe_25_word.mp3,peb,pep,pep,p,e,1,short,0
14177725,Trials_blk2,kip,0,1,Peg has a tot that said ___,ki_50_sent.mp3,ki_50_word.mp3,kip,kib,kip,k,i,1,short,0
14177725,Trials_blk2,pap,0,1,Kip has a toad named ___,pa_25_sent.mp3,pa_25_word.mp3,pab,pap,pap,p,a,1,short,0
14177725,Trials_blk2,kack,0,1,Ted has a pup named ___,ka_50_sent.mp3,ka_50_word.mp3,kack,kag,kack,k,a,1,short,0
14412928,Trials_blk1,kack,0,1,Ted has a pup named ___,ka_50_sent.mp3,ka_50_word.mp3,kag,kack,kack,k,a,1,short,0
14412928,Trials_blk1,pap,0,1,Kip has a toad named ___,pa_25_sent.mp3,pa_25_word.mp3,pab,pap,pap,p,a,1,short,0
14412928,Trials_blk1,kip,0,1,Peg has a tot that said ___,ki_50_sent.mp3,ki_50_word.mp3,kip,kib,kip,p,i,1,short,0
14412928,Trials_blk1,pip,0,1,Kat has a tag that read ___,pi_25_sent.mp3,pi_25_word.mp3,pib,pip,pip,p,i,1,short,0
14412928,Trials_blk1,pep,0,1,Todd has a cat named ___,pe_25_sent.mp3,pe_25_word.mp3,peb,pep,pep,p,e,1,short,0
14412928,Trials_blk1,kep,0,1,Pat had a toad that said ___,ke_50_sent.mp3,ke_50_word.mp3,kep,keb,kep,k,e,1,short,0
14412928,Trials_blk2,kep,0,1,Pat had a toad that said ___,ke_50_sent.mp3,ke_50_word.mp3,keb,kep,kep,k,e,1,short,0
14412928,Trials_blk2,pip,0,1,Kat has a tag that read ___,pi_25_sent.mp3,pi_25_word.mp3,pip,pib,pip,p,i,1,short,0
14412928,Trials_blk2,pep,0,1,Todd has a cat named ___,pe_25_sent.mp3,pe_25_word.mp3,peb,pep,pep,p,e,1,short,0
14412928,Trials_blk2,kip,0,1,Peg has a tot that said ___,ki_50_sent.mp3,ki_50_word.mp3,kip,kib,kip,k,i,1,short,0
14412928,Trials_blk2,pap,0,1,Kip has a toad named ___,pa_25_sent.mp3,pa_25_word.mp3,pab,pap,pap,p,a,1,short,0
14412928,Trials_blk2,kack,0,1,Ted has a pup named ___,ka_50_sent.mp3,ka_50_word.mp3,kack,kag,kack,k,a,1,short,0
14504387,Trials_blk1,kag,1,0,Ted has a pup named ___,ka_50_sent.mp3,ka_50_word.mp3,kag,kack,kack,k,a,1,short,0
14504387,Trials_blk1,pap,0,1,Kip has a toad named ___,pa_25_sent.mp3,pa_25_word.mp3,pab,pap,pap,p,a,1,short,0
14504387,Trials_blk1,kip,0,1,Peg has a tot that said ___,ki_50_sent.mp3,ki_50_word.mp3,kip,kib,kip,p,i,1,short,0
14504387,Trials_blk1,pib,1,0,Kat has a tag that read ___,pi_25_sent.mp3,pi_25_word.mp3,pib,pip,pip,p,i,1,short,0
14504387,Trials_blk1,pep,0,1,Todd has a cat named ___,pe_25_sent.mp3,pe_25_word.mp3,peb,pep,pep,p,e,1,short,0
14504387,Trials_blk1,kep,0,1,Pat had a toad that said ___,ke_50_sent.mp3,ke_50_word.mp3,kep,keb,kep,k,e,1,short,0
14504387,Trials_blk2,kep,0,1,Pat had a toad that said ___,ke_50_sent.mp3,ke_50_word.mp3,keb,kep,kep,k,e,1,short,0
14504387,Trials_blk2,pib,1,0,Kat has a tag that read ___,pi_25_sent.mp3,pi_25_word.mp3,pip,pib,pip,p,i,1,short,0
14504387,Trials_blk2,peb,1,0,Todd has a cat named ___,pe_25_sent.mp3,pe_25_word.mp3,peb,pep,pep,p,e,1,short,0
14504387,Trials_blk2,kip,0,1,Peg has a tot that said ___,ki_50_sent.mp3,ki_50_word.mp3,kip,kib,kip,k,i,1,short,0
14504387,Trials_blk2,pab,1,0,Kip has a toad named ___,pa_25_sent.mp3,pa_25_word.mp3,pab,pap,pap,p,a,1,short,0
14504387,Trials_blk2,kag,1,0,Ted has a pup named ___,ka_50_sent.mp3,ka_50_word.mp3,kack,kag,kack,k,a,1,short,0
14542800,Trials_blk1,kag,1,0,Ted has a pup named ___,ka_50_sent.mp3,ka_50_word.mp3,kag,kack,kack,k,a,1,short,0
14542800,Trials_blk1,pab,1,0,Kip has a toad named ___,pa_25_sent.mp3,pa_25_word.mp3,pab,pap,pap,p,a,1,short,0
14542800,Trials_blk1,kip,0,1,Peg has a tot that said ___,ki_50_sent.mp3,ki_50_word.mp3,kip,kib,kip,p,i,1,short,0
14542800,Trials_blk1,pib,1,0,Kat has a tag that read ___,pi_25_sent.mp3,pi_25_word.mp3,pib,pip,pip,p,i,1,short,0
14542800,Trials_blk1,pep,0,1,Todd has a cat named ___,pe_25_sent.mp3,pe_25_word.mp3,peb,pep,pep,p,e,1,short,0
14542800,Trials_blk1,keb,1,0,Pat had a toad that said ___,ke_50_sent.mp3,ke_50_word.mp3,kep,keb,kep,k,e,1,short,0
14542800,Trials_blk2,kep,0,1,Pat had a toad that said ___,ke_50_sent.mp3,ke_50_word.mp3,keb,kep,kep,k,e,1,short,0
14542800,Trials_blk2,pip,0,1,Kat has a tag that read ___,pi_25_sent.mp3,pi_25_word.mp3,pip,pib,pip,p,i,1,short,0
14542800,Trials_blk2,peb,1,0,Todd has a cat named ___,pe_25_sent.mp3,pe_25_word.mp3,peb,pep,pep,p,e,1,short,0
14542800,Trials_blk2,kip,0,1,Peg has a tot that said ___,ki_50_sent.mp3,ki_50_word.mp3,kip,kib,kip,k,i,1,short,0
14542800,Trials_blk2,pab,1,0,Kip has a toad named ___,pa_25_sent.mp3,pa_25_word.mp3,pab,pap,pap,p,a,1,short,0
14542800,Trials_blk2,kag,1,0,Ted has a pup named ___,ka_50_sent.mp3,ka_50_word.mp3,kack,kag,kack,k,a,1,short,0
14555057,Trials_blk1,kag,1,0,Ted has a pup named ___,ka_50_sent.mp3,ka_50_word.mp3,kag,kack,kack,k,a,1,short,0
14555057,Trials_blk1,pap,0,1,Kip has a toad named ___,pa_25_sent.mp3,pa_25_word.mp3,pab,pap,pap,p,a,1,short,0
14555057,Trials_blk1,kib,1,0,Peg has a tot that said ___,ki_50_sent.mp3,ki_50_word.mp3,kip,kib,kip,p,i,1,short,0
14555057,Trials_blk1,pip,0,1,Kat has a tag that read ___,pi_25_sent.mp3,pi_25_word.mp3,pib,pip,pip,p,i,1,short,0
14555057,Trials_blk1,pep,0,1,Todd has a cat named ___,pe_25_sent.mp3,pe_25_word.mp3,peb,pep,pep,p,e,1,short,0
14555057,Trials_blk1,kep,0,1,Pat had a toad that said ___,ke_50_sent.mp3,ke_50_word.mp3,kep,keb,kep,k,e,1,short,0
14555057,Trials_blk2,kep,0,1,Pat had a toad that said ___,ke_50_sent.mp3,ke_50_word.mp3,keb,kep,kep,k,e,1,short,0
14555057,Trials_blk2,pip,0,1,Kat has a tag that read ___,pi_25_sent.mp3,pi_25_word.mp3,pip,pib,pip,p,i,1,short,0
14555057,Trials_blk2,pep,0,1,Todd has a cat named ___,pe_25_sent.mp3,pe_25_word.mp3,peb,pep,pep,p,e,1,short,0
14555057,Trials_blk2,kib,1,0,Peg has a tot that said ___,ki_50_sent.mp3,ki_50_word.mp3,kip,kib,kip,k,i,1,short,0
14555057,Trials_blk2,pap,0,1,Kip has a toad named ___,pa_25_sent.mp3,pa_25_word.mp3,pab,pap,pap,p,a,1,short,0
14555057,Trials_blk2,kack,0,1,Ted has a pup named ___,ka_50_sent.mp3,ka_50_word.mp3,kack,kag,kack,k,a,1,short,0
14555178,Trials_blk1,kag,1,0,Ted has a pup named ___,ka_50_sent.mp3,ka_50_word.mp3,kag,kack,kack,k,a,1,short,0
14555178,Trials_blk1,pab,1,0,Kip has a toad named ___,pa_25_sent.mp3,pa_25_word.mp3,pab,pap,pap,p,a,1,short,0
14555178,Trials_blk1,kip,0,1,Peg has a tot that said ___,ki_50_sent.mp3,ki_50_word.mp3,kip,kib,kip,p,i,1,short,0
14555178,Trials_blk1,pip,0,1,Kat has a tag that read ___,pi_25_sent.mp3,pi_25_word.mp3,pib,pip,pip,p,i,1,short,0
14555178,Trials_blk1,pep,0,1,Todd has a cat named ___,pe_25_sent.mp3,pe_25_word.mp3,peb,pep,pep,p,e,1,short,0
14555178,Trials_blk1,kep,0,1,Pat had a toad that said ___,ke_50_sent.mp3,ke_50_word.mp3,kep,keb,kep,k,e,1,short,0
14555178,Trials_blk2,kep,0,1,Pat had a toad that said ___,ke_50_sent.mp3,ke_50_word.mp3,keb,kep,kep,k,e,1,short,0
14555178,Trials_blk2,pib,1,0,Kat has a tag that read ___,pi_25_sent.mp3,pi_25_word.mp3,pip,pib,pip,p,i,1,short,0
14555178,Trials_blk2,pep,0,1,Todd has a cat named ___,pe_25_sent.mp3,pe_25_word.mp3,peb,pep,pep,p,e,1,short,0
14555178,Trials_blk2,kib,1,0,Peg has a tot that said ___,ki_50_sent.mp3,ki_50_word.mp3,kip,kib,kip,k,i,1,short,0
14555178,Trials_blk2,pab,1,0,Kip has a toad named ___,pa_25_sent.mp3,pa_25_word.mp3,pab,pap,pap,p,a,1,short,0
14555178,Trials_blk2,kack,0,1,Ted has a pup named ___,ka_50_sent.mp3,ka_50_word.mp3,kack,kag,kack,k,a,1,short,0
14556945,Trials_blk1,kack,0,1,Ted has a pup named ___,ka_50_sent.mp3,ka_50_word.mp3,kag,kack,kack,k,a,1,short,0
14556945,Trials_blk1,pap,0,1,Kip has a toad named ___,pa_25_sent.mp3,pa_25_word.mp3,pab,pap,pap,p,a,1,short,0
14556945,Trials_blk1,kip,0,1,Peg has a tot that said ___,ki_50_sent.mp3,ki_50_word.mp3,kip,kib,kip,p,i,1,short,0
14556945,Trials_blk1,pib,1,0,Kat has a tag that read ___,pi_25_sent.mp3,pi_25_word.mp3,pib,pip,pip,p,i,1,short,0
14556945,Trials_blk1,peb,1,0,Todd has a cat named ___,pe_25_sent.mp3,pe_25_word.mp3,peb,pep,pep,p,e,1,short,0
14556945,Trials_blk1,kep,0,1,Pat had a toad that said ___,ke_50_sent.mp3,ke_50_word.mp3,kep,keb,kep,k,e,1,short,0
14556945,Trials_blk2,kep,0,1,Pat had a toad that said ___,ke_50_sent.mp3,ke_50_word.mp3,keb,kep,kep,k,e,1,short,0
14556945,Trials_blk2,pib,1,0,Kat has a tag that read ___,pi_25_sent.mp3,pi_25_word.mp3,pip,pib,pip,p,i,1,short,0
14556945,Trials_blk2,pep,0,1,Todd has a cat named ___,pe_25_sent.mp3,pe_25_word.mp3,peb,pep,pep,p,e,1,short,0
14556945,Trials_blk2,kib,1,0,Peg has a tot that said ___,ki_50_sent.mp3,ki_50_word.mp3,kip,kib,kip,k,i,1,short,0
14556945,Trials_blk2,pap,0,1,Kip has a toad named ___,pa_25_sent.mp3,pa_25_word.mp3,pab,pap,pap,p,a,1,short,0
14556945,Trials_blk2,kack,0,1,Ted has a pup named ___,ka_50_sent.mp3,ka_50_word.mp3,kack,kag,kack,k,a,1,short,0
14566572,Trials_blk1,kag,1,0,Ted has a pup named ___,ka_50_sent.mp3,ka_50_word.mp3,kag,kack,kack,k,a,1,short,0
14566572,Trials_blk1,pab,1,0,Kip has a toad named ___,pa_25_sent.mp3,pa_25_word.mp3,pab,pap,pap,p,a,1,short,0
14566572,Trials_blk1,kib,1,0,Peg has a tot that said ___,ki_50_sent.mp3,ki_50_word.mp3,kip,kib,kip,p,i,1,short,0
14566572,Trials_blk1,pip,0,1,Kat has a tag that read ___,pi_25_sent.mp3,pi_25_word.mp3,pib,pip,pip,p,i,1,short,0
14566572,Trials_blk1,peb,1,0,Todd has a cat named ___,pe_25_sent.mp3,pe_25_word.mp3,peb,pep,pep,p,e,1,short,0
14566572,Trials_blk1,kep,0,1,Pat had a toad that said ___,ke_50_sent.mp3,ke_50_word.mp3,kep,keb,kep,k,e,1,short,0
14566572,Trials_blk2,kep,0,1,Pat had a toad that said ___,ke_50_sent.mp3,ke_50_word.mp3,keb,kep,kep,k,e,1,short,0
14566572,Trials_blk2,pip,0,1,Kat has a tag that read ___,pi_25_sent.mp3,pi_25_word.mp3,pip,pib,pip,p,i,1,short,0
14566572,Trials_blk2,peb,1,0,Todd has a cat named ___,pe_25_sent.mp3,pe_25_word.mp3,peb,pep,pep,p,e,1,short,0
14566572,Trials_blk2,kib,1,0,Peg has a tot that said ___,ki_50_sent.mp3,ki_50_word.mp3,kip,kib,kip,k,i,1,short,0
14566572,Trials_blk2,pab,1,0,Kip has a toad named ___,pa_25_sent.mp3,pa_25_word.mp3,pab,pap,pap,p,a,1,short,0
14566572,Trials_blk2,kack,0,1,Ted has a pup named ___,ka_50_sent.mp3,ka_50_word.mp3,kack,kag,kack,k,a,1,short,0
14566767,Trials_blk1,kack,0,1,Ted has a pup named ___,ka_50_sent.mp3,ka_50_word.mp3,kag,kack,kack,k,a,1,short,0
14566767,Trials_blk1,pab,1,0,Kip has a toad named ___,pa_25_sent.mp3,pa_25_word.mp3,pab,pap,pap,p,a,1,short,0
14566767,Trials_blk1,kib,1,0,Peg has a tot that said ___,ki_50_sent.mp3,ki_50_word.mp3,kip,kib,kip,p,i,1,short,0
14566767,Trials_blk1,pib,1,0,Kat has a tag that read ___,pi_25_sent.mp3,pi_25_word.mp3,pib,pip,pip,p,i,1,short,0
14566767,Trials_blk1,pep,0,1,Todd has a cat named ___,pe_25_sent.mp3,pe_25_word.mp3,peb,pep,pep,p,e,1,short,0
14566767,Trials_blk1,keb,1,0,Pat had a toad that said ___,ke_50_sent.mp3,ke_50_word.mp3,kep,keb,kep,k,e,1,short,0
14566767,Trials_blk2,keb,1,0,Pat had a toad that said ___,ke_50_sent.mp3,ke_50_word.mp3,keb,kep,kep,k,e,1,short,0
14566767,Trials_blk2,pip,0,1,Kat has a tag that read ___,pi_25_sent.mp3,pi_25_word.mp3,pip,pib,pip,p,i,1,short,0
14566767,Trials_blk2,peb,1,0,Todd has a cat named ___,pe_25_sent.mp3,pe_25_word.mp3,peb,pep,pep,p,e,1,short,0
14566767,Trials_blk2,kib,1,0,Peg has a tot that said ___,ki_50_sent.mp3,ki_50_word.mp3,kip,kib,kip,k,i,1,short,0
14566767,Trials_blk2,pap,0,1,Kip has a toad named ___,pa_25_sent.mp3,pa_25_word.mp3,pab,pap,pap,p,a,1,short,0
14566767,Trials_blk2,kack,0,1,Ted has a pup named ___,ka_50_sent.mp3,ka_50_word.mp3,kack,kag,kack,k,a,1,short,0
14615934,Trials_blk1,kack,0,1,Ted has a pup named ___,ka_50_sent.mp3,ka_50_word.mp3,kag,kack,kack,k,a,1,short,0
14615934,Trials_blk1,pab,1,0,Kip has a toad named ___,pa_25_sent.mp3,pa_25_word.mp3,pab,pap,pap,p,a,1,short,0
14615934,Trials_blk1,kip,0,1,Peg has a tot that said ___,ki_50_sent.mp3,ki_50_word.mp3,kip,kib,kip,p,i,1,short,0
14615934,Trials_blk1,pip,0,1,Kat has a tag that read ___,pi_25_sent.mp3,pi_25_word.mp3,pib,pip,pip,p,i,1,short,0
14615934,Trials_blk1,pep,0,1,Todd has a cat named ___,pe_25_sent.mp3,pe_25_word.mp3,peb,pep,pep,p,e,1,short,0
14615934,Trials_blk1,kep,0,1,Pat had a toad that said ___,ke_50_sent.mp3,ke_50_word.mp3,kep,keb,kep,k,e,1,short,0
14615934,Trials_blk2,kep,0,1,Pat had a toad that said ___,ke_50_sent.mp3,ke_50_word.mp3,keb,kep,kep,k,e,1,short,0
14615934,Trials_blk2,pip,0,1,Kat has a tag that read ___,pi_25_sent.mp3,pi_25_word.mp3,pip,pib,pip,p,i,1,short,0
14615934,Trials_blk2,pep,0,1,Todd has a cat named ___,pe_25_sent.mp3,pe_25_word.mp3,peb,pep,pep,p,e,1,short,0
14615934,Trials_blk2,kip,0,1,Peg has a tot that said ___,ki_50_sent.mp3,ki_50_word.mp3,kip,kib,kip,k,i,1,short,0
14615934,Trials_blk2,pap,0,1,Kip has a toad named ___,pa_25_sent.mp3,pa_25_word.mp3,pab,pap,pap,p,a,1,short,0
14615934,Trials_blk2,kack,0,1,Ted has a pup named ___,ka_50_sent.mp3,ka_50_word.mp3,kack,kag,kack,k,a,1,short,0
14616407,Trials_blk1,kack,0,1,Ted has a pup named ___,ka_50_sent.mp3,ka_50_word.mp3,kag,kack,kack,k,a,1,short,0
14616407,Trials_blk1,pab,1,0,Kip has a toad named ___,pa_25_sent.mp3,pa_25_word.mp3,pab,pap,pap,p,a,1,short,0
14616407,Trials_blk1,kip,0,1,Peg has a tot that said ___,ki_50_sent.mp3,ki_50_word.mp3,kip,kib,kip,p,i,1,short,0
14616407,Trials_blk1,pip,0,1,Kat has a tag that read ___,pi_25_sent.mp3,pi_25_word.mp3,pib,pip,pip,p,i,1,short,0
14616407,Trials_blk1,peb,1,0,Todd has a cat named ___,pe_25_sent.mp3,pe_25_word.mp3,peb,pep,pep,p,e,1,short,0
14616407,Trials_blk1,kep,0,1,Pat had a toad that said ___,ke_50_sent.mp3,ke_50_word.mp3,kep,keb,kep,k,e,1,short,0
14616407,Trials_blk2,keb,1,0,Pat had a toad that said ___,ke_50_sent.mp3,ke_50_word.mp3,keb,kep,kep,k,e,1,short,0
14616407,Trials_blk2,pib,1,0,Kat has a tag that read ___,pi_25_sent.mp3,pi_25_word.mp3,pip,pib,pip,p,i,1,short,0
14616407,Trials_blk2,peb,1,0,Todd has a cat named ___,pe_25_sent.mp3,pe_25_word.mp3,peb,pep,pep,p,e,1,short,0
14616407,Trials_blk2,kib,1,0,Peg has a tot that said ___,ki_50_sent.mp3,ki_50_word.mp3,kip,kib,kip,k,i,1,short,0
14616407,Trials_blk2,pab,1,0,Kip has a toad named ___,pa_25_sent.mp3,pa_25_word.mp3,pab,pap,pap,p,a,1,short,0
14616407,Trials_blk2,kag,1,0,Ted has a pup named ___,ka_50_sent.mp3,ka_50_word.mp3,kack,kag,kack,k,a,1,short,0
14568812,Trials_blk1,kack,0,1,Ted has a pup named ___,ka_50_sent.mp3,ka_50_word.mp3,kag,kack,kack,k,a,1,short,0
14568812,Trials_blk1,pab,1,0,Kip has a toad named ___,pa_25_sent.mp3,pa_25_word.mp3,pab,pap,pap,p,a,1,short,0
14568812,Trials_blk1,kib,1,0,Peg has a tot that said ___,ki_50_sent.mp3,ki_50_word.mp3,kip,kib,kip,p,i,1,short,0
14568812,Trials_blk1,pip,0,1,Kat has a tag that read ___,pi_25_sent.mp3,pi_25_word.mp3,pib,pip,pip,p,i,1,short,0
14568812,Trials_blk1,peb,1,0,Todd has a cat named ___,pe_25_sent.mp3,pe_25_word.mp3,peb,pep,pep,p,e,1,short,0
14568812,Trials_blk1,kep,0,1,Pat had a toad that said ___,ke_50_sent.mp3,ke_50_word.mp3,kep,keb,kep,k,e,1,short,0
14568812,Trials_blk2,kep,0,1,Pat had a toad that said ___,ke_50_sent.mp3,ke_50_word.mp3,keb,kep,kep,k,e,1,short,0
14568812,Trials_blk2,pib,1,0,Kat has a tag that read ___,pi_25_sent.mp3,pi_25_word.mp3,pip,pib,pip,p,i,1,short,0
14568812,Trials_blk2,peb,1,0,Todd has a cat named ___,pe_25_sent.mp3,pe_25_word.mp3,peb,pep,pep,p,e,1,short,0
14568812,Trials_blk2,kib,1,0,Peg has a tot that said ___,ki_50_sent.mp3,ki_50_word.mp3,kip,kib,kip,k,i,1,short,0
14568812,Trials_blk2,pab,1,0,Kip has a toad named ___,pa_25_sent.mp3,pa_25_word.mp3,pab,pap,pap,p,a,1,short,0
14568812,Trials_blk2,kag,1,0,Ted has a pup named ___,ka_50_sent.mp3,ka_50_word.mp3,kack,kag,kack,k,a,1,short,0
14566668,Trials_blk1,kag,1,0,Ted has a pup named ___,ka_50_sent.mp3,ka_50_word.mp3,kag,kack,kack,k,a,1,short,0
14566668,Trials_blk1,pap,0,1,Kip has a toad named ___,pa_25_sent.mp3,pa_25_word.mp3,pab,pap,pap,p,a,1,short,0
14566668,Trials_blk1,kip,0,1,Peg has a tot that said ___,ki_50_sent.mp3,ki_50_word.mp3,kip,kib,kip,p,i,1,short,0
14566668,Trials_blk1,pip,0,1,Kat has a tag that read ___,pi_25_sent.mp3,pi_25_word.mp3,pib,pip,pip,p,i,1,short,0
14566668,Trials_blk1,peb,1,0,Todd has a cat named ___,pe_25_sent.mp3,pe_25_word.mp3,peb,pep,pep,p,e,1,short,0
14566668,Trials_blk1,keb,1,0,Pat had a toad that said ___,ke_50_sent.mp3,ke_50_word.mp3,kep,keb,kep,k,e,1,short,0
14566668,Trials_blk2,keb,1,0,Pat had a toad that said ___,ke_50_sent.mp3,ke_50_word.mp3,keb,kep,kep,k,e,1,short,0
14566668,Trials_blk2,pib,1,0,Kat has a tag that read ___,pi_25_sent.mp3,pi_25_word.mp3,pip,pib,pip,p,i,1,short,0
14566668,Trials_blk2,peb,1,0,Todd has a cat named ___,pe_25_sent.mp3,pe_25_word.mp3,peb,pep,pep,p,e,1,short,0
14566668,Trials_blk2,kip,0,1,Peg has a tot that said ___,ki_50_sent.mp3,ki_50_word.mp3,kip,kib,kip,k,i,1,short,0
14566668,Trials_blk2,pap,0,1,Kip has a toad named ___,pa_25_sent.mp3,pa_25_word.mp3,pab,pap,pap,p,a,1,short,0
14566668,Trials_blk2,kack,0,1,Ted has a pup named ___,ka_50_sent.mp3,ka_50_word.mp3,kack,kag,kack,k,a,1,short,0
14566462,Trials_blk1,kack,0,1,Ted has a pup named ___,ka_50_sent.mp3,ka_50_word.mp3,kag,kack,kack,k,a,1,short,0
14566462,Trials_blk1,pap,0,1,Kip has a toad named ___,pa_25_sent.mp3,pa_25_word.mp3,pab,pap,pap,p,a,1,short,0
14566462,Trials_blk1,kip,0,1,Peg has a tot that said ___,ki_50_sent.mp3,ki_50_word.mp3,kip,kib,kip,p,i,1,short,0
14566462,Trials_blk1,pip,0,1,Kat has a tag that read ___,pi_25_sent.mp3,pi_25_word.mp3,pib,pip,pip,p,i,1,short,0
14566462,Trials_blk1,peb,1,0,Todd has a cat named ___,pe_25_sent.mp3,pe_25_word.mp3,peb,pep,pep,p,e,1,short,0
14566462,Trials_blk1,kep,0,1,Pat had a toad that said ___,ke_50_sent.mp3,ke_50_word.mp3,kep,keb,kep,k,e,1,short,0
14566462,Trials_blk2,kep,0,1,Pat had a toad that said ___,ke_50_sent.mp3,ke_50_word.mp3,keb,kep,kep,k,e,1,short,0
14566462,Trials_blk2,pip,0,1,Kat has a tag that read ___,pi_25_sent.mp3,pi_25_word.mp3,pip,pib,pip,p,i,1,short,0
14566462,Trials_blk2,pep,0,1,Todd has a cat named ___,pe_25_sent.mp3,pe_25_word.mp3,peb,pep,pep,p,e,1,short,0
14566462,Trials_blk2,kip,0,1,Peg has a tot that said ___,ki_50_sent.mp3,ki_50_word.mp3,kip,kib,kip,k,i,1,short,0
14566462,Trials_blk2,pap,0,1,Kip has a toad named ___,pa_25_sent.mp3,pa_25_word.mp3,pab,pap,pap,p,a,1,short,0
14566462,Trials_blk2,kack,0,1,Ted has a pup named ___,ka_50_sent.mp3,ka_50_word.mp3,kack,kag,kack,k,a,1,short,0
14543142,Trials_blk1,kack,0,1,Ted has a pup named ___,ka_50_sent.mp3,ka_50_word.mp3,kag,kack,kack,k,a,1,short,0
14543142,Trials_blk1,pap,0,1,Kip has a toad named ___,pa_25_sent.mp3,pa_25_word.mp3,pab,pap,pap,p,a,1,short,0
14543142,Trials_blk1,kip,0,1,Peg has a tot that said ___,ki_50_sent.mp3,ki_50_word.mp3,kip,kib,kip,p,i,1,short,0
14543142,Trials_blk1,pip,0,1,Kat has a tag that read ___,pi_25_sent.mp3,pi_25_word.mp3,pib,pip,pip,p,i,1,short,0
14543142,Trials_blk1,pep,0,1,Todd has a cat named ___,pe_25_sent.mp3,pe_25_word.mp3,peb,pep,pep,p,e,1,short,0
14543142,Trials_blk1,kep,0,1,Pat had a toad that said ___,ke_50_sent.mp3,ke_50_word.mp3,kep,keb,kep,k,e,1,short,0
14543142,Trials_blk2,kep,0,1,Pat had a toad that said ___,ke_50_sent.mp3,ke_50_word.mp3,keb,kep,kep,k,e,1,short,0
